0,14.9648641,72.30710984,93.73627426
0.013802041,13.44148817,72.27287811,91.35927678
0.027604082,23.30526863,71.83786275,89.61016395
0.041406122,40.00322916,71.04068659,88.44288786
0.055208163,58.89336698,69.91997248,87.81140063
0.069010204,74.98944312,68.51434323,87.66965439
0.082812245,85.86925187,66.86242169,87.97160124
0.096614286,92.7835587,65.00283069,88.67119329
0.110416327,96.70916515,62.97419307,89.72238267
0.124218367,98.40176951,60.81513165,91.07912148
0.138020408,98.61651723,58.56426928,92.69536185
0.151822449,98.1085538,56.26022878,94.52505588
0.16562449,97.63302466,53.941633,96.5221557
0.179426531,97.87708474,51.64593272,98.64097412
0.193228571,98.9186059,49.39967521,100.8391623
0.207030612,100.5134957,47.22348025,103.0761784
0.220832653,102.4147089,45.13790839,105.3114982
0.234634694,104.3752005,43.16352018,107.5045977
0.248436735,106.1479254,41.3208762,109.6149527
0.262238776,107.4961329,39.630537,111.6020392
0.276040816,108.3265382,38.11306314,113.425333
0.289842857,108.6517586,36.78901517,115.0443099
0.303644898,108.4869299,35.67895367,116.4184459
0.317446939,107.847188,34.80343919,117.507217
0.33124898,106.7476684,34.18303228,118.2700988
0.34505102,105.1043907,33.83761752,118.6684597
0.358853061,100.8121108,33.77386451,118.7023164
0.372655102,90.23599072,33.98640594,118.407874
0.386457143,71.56194856,34.46718533,117.8227366
0.400259184,49.27916919,35.12978864,116.9845082
0.414061224,32.63338204,35.82138916,115.9307928
0.427863265,21.50187606,36.57819271,114.6991944
0.441665306,13.62643096,37.47556742,113.3273171
0.455467347,8.358491881,38.52956692,111.8527648
0.469269388,5.170168355,39.75105663,110.3131416
0.483071429,3.533569908,41.14658351,108.7460515
0.496873469,2.920806068,42.71603635,107.1890985
0.51067551,2.805873022,44.45867192,105.6797759
0.524477551,2.839979015,46.36690685,104.2449737
0.538279592,2.995159033,48.4202755,102.8922671
0.552081633,3.277341521,50.59690163,101.6271751
0.565883673,3.692454922,52.87836561,100.455217
0.579685714,4.24642768,55.25393432,99.38191192
0.593487755,4.94518824,57.71391139,98.41277903
0.607289796,5.794665045,60.24900909,97.55333751
0.621091837,6.800786539,62.85103936,96.80910652
0.634893878,7.969481165,65.51199722,96.18560523
0.648695918,9.306677369,68.22387766,95.68835281
0.662497959,10.81830359,70.97867572,95.32286842
0.6763,12.51028828,73.76838638,95.09467124
