0,16.84910305
0.012448571,36.80617877
0.024897143,73.57995243
0.037345714,127.8487854
0.049794286,138.0850362
0.062242857,127.0851064
0.074691429,125.0940382
0.08714,123.8604989
0.099588571,122.4332238
0.112037143,123.9902874
0.124485714,130.0454948
0.136934286,128.8501037
0.149382857,142.0504121
0.161831429,127.8257484
0.17428,111.0519799
0.186728571,103.1162716
0.199177143,92.67856353
0.211625714,88.95707274
0.224074286,88.17683629
0.236522857,86.16353265
0.248971429,79.25076209
0.26142,62.53858635
0.273868571,40.23161891
0.286317143,22.3834809
0.298765714,12.69062683
0.311214286,7.418512308
0.323662857,3.650794914
0.336111429,1.069296076
0.34856,-0.543664635
0.361008571,-1.405767645
0.373457143,-1.734693382
0.385905714,-1.746365784
0.398354286,-1.581234501
0.410802857,-1.276793831
0.423251429,-0.863096044
0.4357,-0.370193408
0.448148571,0.171861805
0.460597143,0.733121141
0.473045714,1.292112838
0.485494286,1.842014728
0.497942857,2.37746147
0.510391429,2.89308772
0.52284,3.383528137
0.535288571,3.843424533
0.547737143,4.276391627
0.560185714,4.711707835
0.572634286,5.183644877
0.585082857,6.061414172
0.597531429,8.639334061
0.60998,14.37015876
