0,89.33
0.00296,89.52
0.00593,89.72
0.00889,89.93
0.01185,90.1
0.01482,90.23
0.01778,90.29
0.02074,90.25
0.02371,90.09
0.02667,89.79
0.02964,89.33
0.03418,88.67
0.03873,87.81
0.04327,86.81
0.04782,85.71
0.05236,84.54
0.05691,83.34
0.06145,82.17
0.066,81.05
0.07054,80.04
0.07509,79.18
0.07805,78.48
0.08101,77.92
0.08398,77.47
0.08694,77.09
0.0899,76.76
0.09287,76.43
0.09583,76.07
0.09879,75.65
0.10176,75.14
0.10472,74.51
0.10768,73.73
0.11065,72.85
0.11361,71.88
0.11658,70.84
0.11954,69.76
0.1225,68.65
0.12547,67.53
0.12843,66.42
0.13139,65.35
0.13436,64.33
0.13732,63.37
0.14028,62.44
0.14325,61.56
0.14621,60.7
0.14917,59.88
0.15214,59.08
0.1551,58.31
0.15806,57.56
0.16103,56.82
0.16399,56.1
0.16696,55.39
0.16992,54.7
0.17288,54.04
0.17585,53.4
0.17881,52.78
0.18177,52.19
0.18474,51.63
0.1877,51.09
0.19066,50.58
0.19363,50.09
0.19659,49.64
0.19955,49.21
0.20252,48.81
0.20548,48.43
0.20844,48.08
0.21141,47.76
0.21437,47.46
0.21733,47.18
0.2203,46.93
0.22326,46.7
0.22623,46.49
0.22919,46.31
0.23215,46.15
0.23512,46.01
0.23808,45.89
0.24104,45.78
0.24401,45.67
0.24697,45.58
0.24993,45.48
0.2529,45.39
0.25586,45.29
0.25882,45.2
0.26179,45.11
0.26475,45.02
0.26771,44.93
0.27068,44.85
0.27364,44.77
0.27661,44.7
0.27957,44.63
0.28253,44.58
0.2855,44.53
0.28846,44.49
0.29142,44.46
0.29439,44.43
0.29735,44.41
0.30031,44.4
0.30328,44.4
0.30624,44.4
0.3092,44.41
0.31217,44.43
0.31513,44.45
0.31809,44.48
0.32106,44.52
0.32402,44.58
0.32699,44.64
0.32995,44.72
0.33291,44.82
0.33588,44.93
0.33884,45.06
0.3418,45.21
0.34477,45.38
0.34773,45.57
0.35069,45.77
0.35366,46
0.35662,46.26
0.35958,46.54
0.36255,46.85
0.36551,47.19
0.36847,47.57
0.37144,47.99
0.3744,48.44
0.37736,48.93
0.38033,49.46
0.38329,50.02
0.38626,50.6
0.38922,51.2
0.39218,51.82
0.39515,52.45
0.39811,53.09
0.40107,53.73
0.40404,54.38
0.407,55.03
0.40996,55.7
0.41293,56.36
0.41589,57.03
0.41885,57.69
0.42182,58.36
0.42478,59.02
0.42775,59.68
0.43071,60.34
0.43367,60.99
0.43664,61.63
0.4396,62.27
0.44256,62.9
0.44553,63.54
0.44849,64.16
0.45145,64.79
0.45442,65.41
0.45738,66.03
0.46034,66.65
0.46331,67.26
0.46627,67.86
0.46923,68.46
0.4722,69.07
0.47516,69.68
0.47812,70.31
0.48109,70.96
0.48405,71.63
0.48702,72.34
0.48998,73.09
0.49294,73.87
0.49591,74.69
0.49887,75.54
0.50183,76.41
0.5048,77.3
0.50776,78.19
0.51072,79.08
0.51369,79.96
0.51665,80.83
0.51961,81.68
0.52258,82.5
0.52554,83.32
0.5285,84.11
0.53147,84.88
0.53443,85.63
0.53739,86.34
0.54036,87.01
0.54332,87.65
0.54629,88.23
0.54925,88.77
0.55221,89.25
0.55518,89.68
0.55814,90.07
0.5611,90.42
0.56407,90.74
0.56703,91.04
0.56999,91.32
0.57296,91.59
0.57592,91.85
0.57888,92.12
