0,13.64921538,181.7051242,57.36501711
0.012236735,15.59973327,180.8246291,55.35445963
0.024473469,20.21078702,180.424172,53.8155705
0.036710204,26.62019414,180.1917675,52.73043606
0.048946939,33.96577216,180.2139932,52.08114266
0.061183673,41.38533861,179.4303396,51.84977667
0.073420408,48.016711,177.3972797,52.01842442
0.085657143,53.123566,175.0895834,52.5640799
0.097893878,56.71605133,172.8272585,53.43350771
0.110130612,59.07852117,170.6440267,54.562359
0.122367347,60.49575238,168.5731867,55.8862677
0.134604082,61.25252179,166.6480369,57.34086771
0.146840816,61.63360625,164.9018759,58.86179297
0.159077551,61.90275263,163.3646099,60.38738359
0.171314286,62.13427285,162.0349346,61.8803904
0.18355102,62.3020913,160.8947239,63.31651468
0.195787755,62.37921007,159.9256886,64.67157714
0.20802449,62.33863124,159.1095391,65.92139848
0.220261224,62.15335691,158.4279863,67.04179941
0.232497959,61.78715597,157.8630349,68.00860065
0.244734694,61.07126882,157.4011926,68.79762291
0.256971429,59.73756692,157.0324855,69.3846869
0.269208163,57.51550361,156.7470332,69.74561332
0.281444898,54.13453226,156.5349555,69.85622289
0.293681633,49.32410623,156.3863721,69.69233631
0.305918367,42.84568751,156.2937234,69.2315512
0.318155102,35.12798409,156.2959639,68.48855793
0.330391837,27.23255615,156.4751368,67.5132563
0.342628571,20.23257894,156.9112512,66.35694497
0.354865306,14.72131864,157.5683145,65.07092261
0.367102041,10.69173976,158.2736254,63.7064879
0.379338776,8.096484619,158.9258832,62.31493949
0.39157551,6.79305015,162.2189933,60.94757605
0.403812245,6.512257196,169.428302,59.65569625
0.41604898,6.976123699,174.4668656,58.49059876
0.428285714,7.906667596,176.8827826,57.50358225
0.440522449,9.025906827,178.0799375,56.74594537
0.452759184,10.05680657,179.4434044,56.26862877
0.464995918,10.82569161,180.4620468,56.08343288
0.477232653,11.35407149,180.2354068,56.12820604
0.489469388,11.68514334,181.2591187,56.33257412
0.501706122,11.8621043,181.9509722,56.62616299
0.513942857,11.92815153,182.2480874,56.93859852
0.526179592,11.92648215,182.5469351,57.19950658
0.538416327,11.90029332,180.8920738,57.33851304
0.550653061,11.89278217,181.1693875,57.28524377
0.562889796,11.94714584,180.7865726,56.96932464
0.575126531,12.10658149,180.7155457,56.32038153
0.587363265,12.41428625,181.1465868,55.2680403
0.5996,12.91345726,182.1449979,53.74192681
