0,70.25
0.00474,70.2
0.00948,70.14
0.01422,70.08
0.01896,70.03
0.0237,69.97
0.02844,69.92
0.03318,69.87
0.03792,69.83
0.04266,69.8
0.0474,69.78
0.04958,69.77
0.05176,69.77
0.05393,69.78
0.05611,69.78
0.05829,69.79
0.06047,69.77
0.06264,69.74
0.06482,69.69
0.067,69.61
0.06917,69.49
0.07135,69.33
0.07353,69.14
0.07571,68.92
0.07788,68.67
0.08006,68.39
0.08224,68.09
0.08442,67.77
0.08659,67.42
0.08877,67.06
0.09095,66.69
0.09313,66.3
0.0953,65.9
0.09748,65.47
0.09966,65.04
0.10183,64.59
0.10401,64.14
0.10619,63.67
0.10837,63.2
0.11054,62.72
0.11272,62.24
0.1149,61.75
0.11708,61.26
0.11925,60.76
0.12143,60.27
0.12361,59.78
0.12578,59.29
0.12796,58.81
0.13014,58.34
0.13232,57.88
0.13449,57.43
0.13667,57
0.13885,56.58
0.14103,56.18
0.1432,55.79
0.14538,55.4
0.14756,55.02
0.14974,54.65
0.15191,54.27
0.15409,53.89
0.15627,53.51
0.15844,53.11
0.16062,52.72
0.1628,52.32
0.16498,51.93
0.16715,51.53
0.16933,51.13
0.17151,50.74
0.17368,50.35
0.17586,49.97
0.17804,49.6
0.18022,49.23
0.18239,48.87
0.18457,48.51
0.18675,48.16
0.18893,47.82
0.1911,47.48
0.19328,47.16
0.19546,46.84
0.19763,46.53
0.19981,46.24
0.20199,45.95
0.20417,45.68
0.20634,45.41
0.20852,45.16
0.2107,44.91
0.21288,44.67
0.21505,44.42
0.21723,44.18
0.21941,43.94
0.22159,43.69
0.22376,43.44
0.22594,43.19
0.22812,42.93
0.23029,42.68
0.23247,42.42
0.23465,42.17
0.23683,41.92
0.239,41.67
0.24118,41.42
0.24336,41.18
0.24554,40.94
0.24771,40.71
0.24989,40.48
0.25207,40.26
0.25424,40.04
0.25642,39.82
0.2586,39.62
0.26078,39.43
0.26295,39.24
0.26513,39.07
0.26731,38.9
0.26949,38.75
0.27166,38.61
0.27384,38.48
0.27602,38.35
0.27819,38.24
0.28037,38.14
0.28255,38.04
0.28473,37.95
0.2869,37.87
0.28908,37.79
0.29126,37.72
0.29343,37.65
0.29561,37.6
0.29779,37.55
0.29997,37.51
0.30214,37.48
0.30432,37.46
0.3065,37.45
0.30868,37.45
0.31085,37.47
0.31303,37.5
0.31521,37.55
0.31739,37.59
0.31956,37.64
0.32174,37.69
0.32392,37.74
0.32609,37.77
0.32827,37.79
0.33045,37.8
0.33263,37.79
0.3348,37.77
0.33698,37.74
0.33916,37.69
0.34134,37.63
0.34351,37.57
0.34569,37.5
0.34787,37.43
0.35004,37.35
0.35222,37.28
0.3544,37.21
0.35658,37.14
0.35875,37.07
0.36093,37.01
0.36311,36.94
0.36529,36.87
0.36746,36.79
0.36964,36.7
0.37182,36.6
0.374,36.49
0.37617,36.36
0.37835,36.22
0.38053,36.07
0.3827,35.92
0.38488,35.79
0.38706,35.69
0.38924,35.63
0.39141,35.62
0.39359,35.68
0.39577,35.8
0.39794,36.01
0.40012,36.29
0.4023,36.63
0.40448,37.03
0.40665,37.47
0.40883,37.95
0.41101,38.46
0.41319,38.99
0.41536,39.53
0.41754,40.06
0.41972,40.6
0.42189,41.15
0.42407,41.71
0.42625,42.27
0.42843,42.83
0.4306,43.4
0.43278,43.96
0.43496,44.52
0.43714,45.07
0.43931,45.62
0.44149,46.16
0.44367,46.68
0.44584,47.2
0.44802,47.71
0.4502,48.21
0.45238,48.71
0.45455,49.21
0.45673,49.71
0.45891,50.21
0.46109,50.71
0.46326,51.21
0.46544,51.72
0.46762,52.22
0.4698,52.73
0.47197,53.24
0.47415,53.75
0.47633,54.26
0.4785,54.78
0.48068,55.31
0.48286,55.83
0.48504,56.37
0.48721,56.91
0.48939,57.45
0.49157,58
0.49374,58.54
0.49592,59.09
0.4981,59.62
0.50028,60.15
0.50245,60.68
0.50463,61.19
0.50681,61.69
0.50899,62.17
0.51116,62.65
0.51334,63.12
0.51552,63.57
0.51769,64.01
0.51987,64.43
0.52205,64.85
0.52423,65.24
0.5264,65.62
0.52858,65.99
0.53076,66.34
0.53294,66.68
0.53511,66.99
0.53729,67.29
0.53947,67.57
0.54165,67.83
0.54382,68.07
0.546,68.28
0.54818,68.46
0.55035,68.62
0.55253,68.76
0.55471,68.87
0.55689,68.96
0.55906,69.04
0.56124,69.11
0.56342,69.17
0.5656,69.23
0.56777,69.28
0.56995,69.33
