0,128.85
0.00819,128.88
0.01639,128.87
0.02458,128.81
0.03278,128.7
0.04097,128.55
0.04917,128.35
0.05736,128.11
0.06556,127.83
0.07375,127.51
0.08195,127.15
0.08582,126.75
0.08969,126.3
0.09356,125.82
0.09743,125.3
0.1013,124.75
0.10517,124.17
0.10904,123.57
0.11291,122.94
0.11678,122.29
0.12065,121.62
0.12452,120.93
0.12839,120.23
0.13227,119.52
0.13614,118.79
0.14001,118.05
0.14388,117.31
0.14775,116.56
0.15162,115.81
0.15549,115.06
0.15936,114.31
0.16323,113.57
0.1671,112.82
0.17097,112.08
0.17484,111.34
0.17871,110.62
0.18258,109.91
0.18645,109.21
0.19033,108.54
0.1942,107.88
0.19807,107.26
0.20194,106.66
0.20581,106.1
0.20968,105.56
0.21355,105.04
0.21742,104.52
0.22129,104.01
0.22516,103.5
0.22903,102.98
0.2329,102.45
0.23678,101.89
0.24065,101.3
0.24452,100.69
0.24839,100.07
0.25226,99.44
0.25613,98.8
0.26,98.16
0.26387,97.53
0.26774,96.9
0.27161,96.29
0.27548,95.69
0.27935,95.12
0.28322,94.56
0.28709,94.02
0.29096,93.5
0.29484,92.99
0.29871,92.49
0.30258,92
0.30645,91.51
0.31032,91.04
0.31419,90.57
0.31806,90.11
0.32193,89.64
0.3258,89.19
0.32967,88.75
0.33354,88.33
0.33741,87.93
0.34128,87.57
0.34515,87.25
0.34903,86.97
0.3529,86.74
0.35677,86.56
0.36064,86.44
0.36451,86.36
0.36838,86.32
0.37225,86.29
0.37612,86.27
0.37999,86.26
0.38386,86.23
0.38773,86.18
0.3916,86.11
0.39547,86
0.39934,85.86
0.40322,85.7
0.40709,85.53
0.41096,85.34
0.41483,85.14
0.4187,84.92
0.42257,84.7
0.42644,84.47
0.43031,84.24
0.43418,84.01
0.43805,83.77
0.44192,83.53
0.44579,83.29
0.44966,83.06
0.45354,82.86
0.45741,82.68
0.46128,82.53
0.46515,82.42
0.46902,82.35
0.47289,82.33
0.47676,82.36
0.48063,82.42
0.4845,82.52
0.48837,82.67
0.49224,82.87
0.49611,83.12
0.49998,83.41
0.50385,83.75
0.50773,84.14
0.5116,84.6
0.51547,85.11
0.51934,85.67
0.52321,86.27
0.52708,86.9
0.53095,87.54
0.53482,88.19
0.53869,88.83
0.54256,89.46
0.54643,90.06
0.5503,90.63
0.55417,91.18
0.55804,91.71
0.56191,92.23
0.56579,92.75
0.56966,93.27
0.57353,93.81
0.5774,94.37
0.58127,94.95
0.58514,95.58
0.58901,96.23
0.59288,96.91
0.59675,97.61
0.60062,98.34
0.60449,99.11
0.60836,99.92
0.61223,100.78
0.61611,101.69
0.61998,102.66
0.62385,103.68
0.62772,104.79
0.63159,105.96
0.63546,107.19
0.63933,108.45
0.6432,109.73
0.64707,111
0.65094,112.26
0.65481,113.48
0.65868,114.64
0.66255,115.73
0.66642,116.74
0.6703,117.68
0.67417,118.56
0.67804,119.39
0.68191,120.19
0.68578,120.95
0.68965,121.7
0.69352,122.44
0.69739,123.18
0.70126,123.93
0.70513,126.57
0.709,126.87
0.71287,127.17
0.71674,127.46
0.72061,127.74
0.72449,128
0.72836,128.24
0.73223,128.45
0.7361,128.63
0.73997,128.76
