t (ms), vlv (ml), plv (mmHg), part (mmHg)
1.692924267551133255e+02,6.865000000000000568e+01,1.285962408371248387e+02
1.733969043670536507e+02,6.753000000000000114e+01,1.284334475947370890e+02
1.774875621890547279e+02,6.642000000000000171e+01,1.282712024777445663e+02
1.815782200110558620e+02,6.534999999999999432e+01,1.280745557164769650e+02
1.856826976229961588e+02,6.432999999999999829e+01,1.278406781197216873e+02
1.897733554449972360e+02,6.336999999999999744e+01,1.276075879896221608e+02
1.938640132669983416e+02,6.243999999999999773e+01,1.273744978595226343e+02
1.979684908789386384e+02,6.156000000000000227e+01,1.271300828044423525e+02
2.020591487009397724e+02,6.070000000000000284e+01,1.268759670400747410e+02
2.061498065229408780e+02,5.988000000000000256e+01,1.266218512757071153e+02
2.102542841348811749e+02,5.907999999999999829e+01,1.263668770121355607e+02
2.143449419568822805e+02,5.831000000000000227e+01,1.261176488157109361e+02
2.184355997788833861e+02,5.756000000000000227e+01,1.258730535023007207e+02
2.225400773908237113e+02,5.682000000000000028e+01,1.256276318533722360e+02
2.266307352128247885e+02,5.610000000000000142e+01,1.253830365399620206e+02
2.307352128247651137e+02,5.539000000000000057e+01,1.251527479536896266e+02
2.348258706467661625e+02,5.470000000000000284e+01,1.249367618661419073e+02
2.389165284687673250e+02,5.403999999999999915e+01,1.247207757785941880e+02
2.430210060807075934e+02,5.339999999999999858e+01,1.245040600083182625e+02
2.471116639027086990e+02,5.278000000000000114e+01,1.242998023215630212e+02
2.512023217247097762e+02,5.218999999999999773e+01,1.241054888925602881e+02
2.553067993366501014e+02,5.163000000000000256e+01,1.239105189992703657e+02
2.593974571586512070e+02,5.109000000000000341e+01,1.237162055702676327e+02
2.634881149806523126e+02,5.057999999999999829e+01,1.233346408282440336e+02
2.675925925925926094e+02,5.009000000000000341e+01,1.228001408248158555e+02
2.716832504145937150e+02,4.964000000000000057e+01,1.222674404846988949e+02
2.757739082365948207e+02,4.921000000000000085e+01,1.217347401445819344e+02
2.798783858485351743e+02,4.881000000000000227e+01,1.206568434313047220e+02
2.839690436705362231e+02,4.842999999999999972e+01,1.191690504881238439e+02
2.880597014925373287e+02,4.807999999999999829e+01,1.176812575449429659e+02
2.921641791044776255e+02,4.775999999999999801e+01,1.161884382742513253e+02
2.962548369264787880e+02,4.746000000000000085e+01,1.138142996665828406e+02
3.003454947484798367e+02,4.717999999999999972e+01,1.108013485637400066e+02
3.044499723604201336e+02,4.692999999999999972e+01,1.077782185720361809e+02
3.085406301824212392e+02,4.670000000000000284e+01,1.047652674691933044e+02
3.126451077943615360e+02,4.649000000000000199e+01,1.009340849632989432e+02
3.167357656163626416e+02,4.631000000000000227e+01,9.656700439178806050e+01
3.208264234383637472e+02,4.614999999999999858e+01,9.219992382027717781e+01
3.249309010503040440e+02,4.600999999999999801e+01,8.781808959818685878e+01
3.290215588723052065e+02,4.589000000000000057e+01,8.306694530292679701e+01
3.331122166943062552e+02,4.578000000000000114e+01,7.806915139511775692e+01
3.372166943062466089e+02,4.567000000000000171e+01,7.305447304843083600e+01
3.413073521282476577e+02,4.557999999999999829e+01,6.805667914062179591e+01
3.453980099502488201e+02,4.547999999999999687e+01,6.312193179786484620e+01
3.495024875621891169e+02,4.539000000000000057e+01,5.820909792615618272e+01
3.535931453841901657e+02,4.528999999999999915e+01,5.331280558263515701e+01
3.576838032061913282e+02,4.520000000000000284e+01,4.841651323911399629e+01
3.617882808181316250e+02,4.510999999999999943e+01,4.398017633488928624e+01
3.658789386401326738e+02,4.502000000000000313e+01,3.983224474582095809e+01
3.699695964621338362e+02,4.492999999999999972e+01,3.568431315675250914e+01
3.740740740740740762e+02,4.485000000000000142e+01,3.152236828528868529e+01
3.781647318960751818e+02,4.477000000000000313e+01,2.811342276837081045e+01
3.822692095080155354e+02,4.470000000000000284e+01,2.509411135804374027e+01
3.863598673300165842e+02,4.463000000000000256e+01,2.208496597940135331e+01
3.904505251520177467e+02,4.457999999999999829e+01,1.907582060075888108e+01
3.945550027639579866e+02,4.453000000000000114e+01,1.666597687456133414e+01
3.986456605859591491e+02,4.449000000000000199e+01,1.457400500512436459e+01
4.027363184079602547e+02,4.446000000000000085e+01,1.248203313568742345e+01
4.068407960199005515e+02,4.442999999999999972e+01,1.038299379371860454e+01
4.109314538419016571e+02,4.440999999999999659e+01,8.754628501656025463e+00
4.150221116639027628e+02,4.439999999999999858e+01,7.347745837704138694e+00
4.191265892758430027e+02,4.439999999999999858e+01,5.936110191779460976e+00
4.232172470978441652e+02,4.439999999999999858e+01,4.529227527827554667e+00
4.273079049198452708e+02,4.440999999999999659e+01,3.505896389939070268e+00
4.314123825317855108e+02,4.442999999999999972e+01,2.652890093993750309e+00
4.355030403537867301e+02,4.445000000000000284e+01,1.802755873118917940e+00
4.395936981757877220e+02,4.447999999999999687e+01,9.526216522441326440e-01
4.436981757877281325e+02,4.452000000000000313e+01,4.037955447800905540e-01
4.477888336097291244e+02,4.457999999999999829e+01,-1.456829903510026281e-02
4.518933112216695349e+02,4.464000000000000057e+01,-4.343455342145546849e-01
4.559839690436706405e+02,4.471999999999999886e+01,-8.527093780297573256e-01
4.600746268656716325e+02,4.482000000000000028e+01,-1.051195321968276808e+00
4.641791044776119861e+02,4.492999999999999972e+01,-1.163143559508059699e+00
4.682697622996130349e+02,4.506000000000000227e+01,-1.274714866955112935e+00
4.723604201216141405e+02,4.521000000000000085e+01,-1.386286174402167726e+00
4.764648977335544942e+02,4.538000000000000256e+01,-1.365095088888914177e+00
4.805555555555555429e+02,4.557000000000000028e+01,-1.294851806396917437e+00
4.846462133775567054e+02,4.577000000000000313e+01,-1.224608523904918478e+00
4.887506909894969453e+02,4.600000000000000000e+01,-1.154127933026124486e+00
4.928413488114981078e+02,4.625999999999999801e+01,-1.040453136875064688e+00
4.969320066334992134e+02,4.653999999999999915e+01,-9.118721244064231790e-01
5.010364842454395102e+02,4.685000000000000142e+01,-7.828567166253874721e-01
5.051271420674406158e+02,4.718999999999999773e+01,-6.542757041567458520e-01
5.092177998894417215e+02,4.757000000000000028e+01,-5.336766935331144213e-01
5.133222775013820183e+02,4.799000000000000199e+01,-4.152455289062234600e-01
5.174129353233831807e+02,4.843999999999999773e+01,-2.972131224093876312e-01
5.215035931453842295e+02,4.892999999999999972e+01,-1.791807159125550775e-01
5.256080707573245263e+02,4.946000000000000085e+01,-6.867845828033761202e-02
5.296987285793255751e+02,5.002000000000000313e+01,3.908692870650684603e-02
5.338032061912658719e+02,5.060000000000000142e+01,1.472163879466867331e-01
5.378938640132670344e+02,5.120000000000000284e+01,2.549817749335341888e-01
5.419845218352680831e+02,5.182000000000000028e+01,3.584292554767381511e-01
5.460889994472083799e+02,5.245000000000000284e+01,4.610359086434626108e-01
5.501796572692096561e+02,5.309000000000000341e+01,5.632970848635021621e-01
5.542703150912105912e+02,5.372999999999999687e+01,6.655582610835331092e-01
5.583747927031510017e+02,5.438000000000000256e+01,7.675717797715531088e-01
5.624654505251520504e+02,5.503000000000000114e+01,8.690915889248042037e-01
5.665561083471530992e+02,5.570000000000000284e+01,9.706113980780552986e-01
5.706605859590935097e+02,5.635999999999999943e+01,1.072474179559530949e+00
5.747512437810945585e+02,5.703000000000000114e+01,1.177260440896731986e+00
5.788419016030957209e+02,5.768999999999999773e+01,1.282801692783708702e+00
5.829463792150359041e+02,5.835999999999999943e+01,1.388699502954083176e+00
5.870370370370370665e+02,5.902000000000000313e+01,1.494240754841059893e+00
5.911415146489773633e+02,5.967999999999999972e+01,1.607374709828785608e+00
5.952321724709785258e+02,6.034000000000000341e+01,1.721656950424317323e+00
5.993228302929795746e+02,6.099000000000000199e+01,1.835939191019845929e+00
6.034273079049198714e+02,6.163000000000000256e+01,1.950607520266036454e+00
6.075179657269210338e+02,6.227000000000000313e+01,2.074110879188127310e+00
6.116086235489220826e+02,6.289999999999999858e+01,2.199370063262991781e+00
6.157131011608623794e+02,6.353999999999999915e+01,2.325052420257029073e+00
6.198037589828635419e+02,6.415999999999999659e+01,2.450311604331896653e+00
6.238944168048645906e+02,6.479000000000000625e+01,2.583614752538143211e+00
6.279988944168048874e+02,6.540999999999999659e+01,2.718767525586313294e+00
6.320895522388060499e+02,6.603000000000000114e+01,2.853465238792572300e+00
6.361802100608072124e+02,6.665000000000000568e+01,2.988162951998831751e+00
6.402846876727473955e+02,6.726000000000000512e+01,3.129898070499229412e+00
6.443753454947485579e+02,6.785999999999999943e+01,3.272180618871577629e+00
6.484660033167496067e+02,6.845999999999999375e+01,3.414463167243921848e+00
6.525704809286900172e+02,6.906999999999999318e+01,3.557226399901313840e+00
6.566611387506910660e+02,6.968000000000000682e+01,3.704552572158589019e+00
6.607517965726921148e+02,7.031000000000000227e+01,3.852566295686119968e+00
6.648562741846325252e+02,7.095999999999999375e+01,4.001080065576926081e+00
6.689469320066334603e+02,7.162999999999999545e+01,4.149093789104453478e+00
6.730514096185738708e+02,7.234000000000000341e+01,4.301080320949463243e+00
6.771420674405750333e+02,7.309000000000000341e+01,4.452971561577752979e+00
6.812327252625759684e+02,7.387000000000000455e+01,4.604862802206034722e+00
6.853372028745163789e+02,7.468999999999999773e+01,4.757267188917531087e+00
6.894278606965174276e+02,7.554000000000000625e+01,4.911026246515630689e+00
6.935185185185185901e+02,7.640999999999999659e+01,5.064974965376619842e+00
6.976229961304588869e+02,7.729999999999999716e+01,5.219443781260785009e+00
7.017136539524599357e+02,7.818999999999999773e+01,5.373392500121769721e+00
7.058043117744609845e+02,7.907999999999999829e+01,5.532787082338268547e+00
7.099087893864013949e+02,7.995999999999999375e+01,5.693195171178202507e+00
7.139994472084025574e+02,8.082999999999999829e+01,5.853063165442915050e+00
7.180901050304036062e+02,8.168000000000000682e+01,6.012931159707624040e+00
7.221945826423440167e+02,8.250000000000000000e+01,6.193743793154793842e+00
7.262852404643449518e+02,8.331999999999999318e+01,6.375420740169135847e+00
7.303758982863461142e+02,8.410999999999999943e+01,6.557097687183488510e+00
7.344803758982864110e+02,8.487999999999999545e+01,6.739388407667481040e+00
7.385710337202874598e+02,8.562999999999999545e+01,6.958247944360969939e+00
7.426616915422887359e+02,8.634000000000000341e+01,7.179155001212849108e+00
7.467661691542289191e+02,8.701000000000000512e+01,7.400808365689211854e+00
7.508568269762300815e+02,8.765000000000000568e+01,7.621715422541084806e+00
7.549613045881703783e+02,8.823000000000000398e+01,7.897945957186295551e+00
7.590519624101714271e+02,8.876999999999999602e+01,8.175504211334507332e+00
7.631426202321724759e+02,8.925000000000000000e+01,8.453062465482720000e+00
7.672470978441128864e+02,8.968000000000000682e+01,8.731558416435499126e+00
7.713377556661139351e+02,9.006999999999999318e+01,9.081381150576753214e+00
7.754284134881150976e+02,9.042000000000000171e+01,9.433011776092836698e+00
7.795328911000552807e+02,9.073999999999999488e+01,9.785830342911324919e+00
7.836235489220564432e+02,9.104000000000000625e+01,1.013746096842740840e+01
7.877142067440576056e+02,9.131999999999999318e+01,1.057946849938507405e+01
7.918186843559979025e+02,9.159000000000000341e+01,1.102408960008545158e+01
7.959093421779989512e+02,9.184999999999999432e+01,1.146721366004272546e+01
8.000000000000000000e+02,9.212000000000000455e+01,1.191033771999999935e+01
