t (ms), vlv (ml), plv (mmHg), part (mmHg)
0.000000000000000000e+00,7.001999999999999602e+01,9.013915980000000161e+00
8.281768345763829586e+00,6.854000000000000625e+01,1.654686243865695161e+01
1.656353669152765917e+01,6.704999999999999716e+01,2.409552391435551755e+01
2.484530503729148521e+01,6.556999999999999318e+01,3.217760611995170450e+01
3.312707338305531835e+01,6.409999999999999432e+01,4.145943907396294748e+01
4.140884172881914083e+01,6.264999999999999858e+01,7.050310870724516121e+01
4.969061007458297041e+01,6.121999999999999886e+01,9.847462603811854365e+01
5.797237842034679289e+01,5.982999999999999829e+01,1.150301217740361750e+02
6.625414676611063669e+01,5.846999999999999886e+01,1.292702322243339665e+02
7.453591511187445917e+01,5.715999999999999659e+01,1.255989235519800928e+02
8.281768345763828165e+01,5.589999999999999858e+01,1.218494736145033244e+02
8.759852245723830322e+01,5.470000000000000284e+01,1.194148773471403899e+02
9.237936145683833900e+01,5.357000000000000028e+01,1.169802810797774555e+02
9.716020045643836056e+01,5.249000000000000199e+01,1.145456848124145210e+02
1.019410394560383821e+02,5.145000000000000284e+01,1.126991206035791180e+02
1.067218784556384321e+02,5.043999999999999773e+01,1.109705486181434111e+02
1.115027174552384537e+02,4.946000000000000085e+01,1.092419766327077326e+02
1.162835564548384752e+02,4.849000000000000199e+01,1.077920908036654595e+02
1.210643954544384968e+02,4.752000000000000313e+01,1.067304148962899006e+02
1.258452344540385468e+02,4.654999999999999716e+01,1.056687389889143418e+02
1.306260734536385826e+02,4.556000000000000227e+01,1.046079203324736682e+02
1.354069124532385899e+02,4.453999999999999915e+01,1.038426126535746334e+02
1.401877514528386257e+02,4.352000000000000313e+01,1.030773049746755845e+02
1.449685904524386615e+02,4.249000000000000199e+01,1.023119972957765214e+02
1.497494294520386973e+02,4.146999999999999886e+01,1.015158695173986416e+02
1.545302684516387046e+02,4.046000000000000085e+01,1.006981377525696075e+02
1.593111074512387404e+02,3.947999999999999687e+01,9.988040598774057344e+01
1.640919464508387478e+02,3.854999999999999716e+01,9.903508871701197336e+01
1.688727854504387835e+02,3.767000000000000171e+01,9.805781747673547954e+01
1.736536244500387909e+02,3.684000000000000341e+01,9.708054623645898573e+01
1.784344634496388267e+02,3.610000000000000142e+01,9.610327499618249192e+01
1.832153024492388624e+02,3.542999999999999972e+01,9.503196342109758632e+01
1.879961414488388982e+02,3.482000000000000028e+01,9.393061436550875953e+01
1.927769804484389056e+02,3.428000000000000114e+01,9.282926530991993275e+01
1.975578194480389413e+02,3.379999999999999716e+01,9.186374259751879379e+01
2.023386584476389771e+02,3.335999999999999943e+01,9.115847963834190182e+01
2.071383196480248614e+02,3.296000000000000085e+01,9.045044005334148096e+01
2.119191586476248688e+02,3.259000000000000341e+01,8.974517709416460320e+01
2.166999976472249045e+02,3.225000000000000000e+01,9.146348502006372883e+01
2.214808366468249119e+02,3.192999999999999972e+01,9.335899464019412619e+01
2.262616756464249477e+02,3.162999999999999901e+01,9.525450426032452356e+01
2.310425146460249550e+02,3.132999999999999829e+01,9.586267122583613798e+01
2.358233536456250476e+02,3.105000000000000071e+01,9.526754375241272044e+01
2.406041926452249982e+02,3.078999999999999915e+01,9.467241627898931711e+01
2.453850316448250908e+02,3.053999999999999915e+01,9.393115787246070170e+01
2.501658706444250981e+02,3.030999999999999872e+01,9.190169116322277887e+01
2.549467096440250771e+02,3.008999999999999986e+01,8.987222445398488446e+01
2.597275486436251413e+02,2.989000000000000057e+01,8.784275774474693321e+01
2.645083876432251486e+02,2.971000000000000085e+01,8.577636813821021633e+01
2.692892266428252128e+02,2.953000000000000114e+01,8.369314749897714023e+01
2.740700656424252202e+02,2.937000000000000099e+01,8.160992685974407834e+01
2.788509046420252275e+02,2.921999999999999886e+01,7.962830294672998832e+01
2.836317436416252917e+02,2.907999999999999829e+01,7.791874463105365578e+01
2.884125826412253559e+02,2.894999999999999929e+01,7.620918631537732324e+01
2.931934216408253064e+02,2.882000000000000028e+01,7.449962799970101912e+01
2.979742606404253706e+02,2.871000000000000085e+01,7.339458985702974303e+01
3.027550996400253780e+02,2.860999999999999943e+01,7.239050334002425302e+01
3.075359386396254422e+02,2.853000000000000114e+01,7.138641682301876301e+01
3.123167776392254495e+02,2.844999999999999929e+01,7.038531362276586378e+01
3.170976166388254569e+02,2.839000000000000057e+01,6.938797808023814184e+01
3.218784556384255211e+02,2.833999999999999986e+01,6.839064253771040569e+01
3.266592946380255853e+02,2.830000000000000071e+01,6.735890724433646426e+01
3.314401336376255358e+02,2.828000000000000114e+01,6.508353745795797352e+01
3.362209726372256000e+02,2.826999999999999957e+01,6.280816767157943303e+01
3.410018116368256642e+02,2.826999999999999957e+01,6.053279788520089255e+01
3.457826506364256716e+02,2.828999999999999915e+01,5.708676272073367386e+01
3.505634896360256789e+02,2.830999999999999872e+01,5.289830225455410329e+01
3.553443286356257431e+02,2.832999999999999829e+01,4.870984178837449008e+01
3.601251676352257505e+02,2.837000000000000099e+01,4.437599724891794040e+01
3.649060066348257578e+02,2.841000000000000014e+01,3.944928689644491726e+01
3.696868456344257652e+02,2.844999999999999929e+01,3.452257654397189413e+01
3.744676846340257725e+02,2.848999999999999844e+01,2.959586619149887454e+01
3.792485236336258936e+02,2.853000000000000114e+01,2.580046867618840167e+01
3.840293626332258441e+02,2.857999999999999829e+01,2.232056501856755659e+01
3.888102016328259083e+02,2.864000000000000057e+01,1.884066136094663335e+01
3.935910406324259156e+02,2.871000000000000085e+01,1.580045568051260219e+01
3.983718796320259798e+02,2.880000000000000071e+01,1.351881783099951484e+01
4.031527186316259872e+02,2.891000000000000014e+01,1.123717998148645236e+01
4.079335576312260514e+02,2.905000000000000071e+01,8.955542131973363240e+00
4.127143966308260588e+02,2.921000000000000085e+01,7.325703220285136652e+00
4.174952356304261230e+02,2.941000000000000014e+01,5.728762382621741978e+00
